HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20200326,1,11793,0,860,4431,1683,0,677,1,168,1450,0,950,0,3049,952,0,0,0
FUELHH,20200326,2,12284,0,847,4437,1539,0,675,1,169,1450,0,950,0,3049,952,0,0,0
FUELHH,20200326,3,12634,0,963,4441,1432,0,626,1,159,1450,0,950,0,3070,952,0,0,0
FUELHH,20200326,4,12404,0,1020,4450,1326,0,617,1,160,1450,0,950,0,3068,952,0,0,0
FUELHH,20200326,5,12129,0,1015,4452,1288,0,619,1,161,1450,0,950,0,3073,952,0,0,0
FUELHH,20200326,6,12138,0,973,4449,1176,0,621,1,157,1450,0,950,0,3079,952,0,0,0
FUELHH,20200326,7,12187,0,869,4451,1032,0,608,1,157,1450,0,948,0,3082,952,0,0,0
FUELHH,20200326,8,12081,0,851,4452,921,0,606,1,157,1450,0,950,0,3055,952,0,0,0
FUELHH,20200326,9,11983,0,894,4449,830,0,597,1,157,1450,0,950,0,3052,952,0,0,0
FUELHH,20200326,10,12145,0,864,4448,854,0,588,1,156,1450,0,950,0,3050,952,0,0,0
FUELHH,20200326,11,11817,0,889,4459,856,0,585,1,154,1450,0,948,0,3051,1000,0,0,0
FUELHH,20200326,12,11723,0,916,4457,945,0,581,1,153,1450,0,950,0,3054,1000,0,0,0
FUELHH,20200326,13,12339,0,976,4450,1021,0,577,1,163,1500,0,998,0,3052,1000,0,0,0
FUELHH,20200326,14,13507,0,982,4452,1028,28,710,1,173,1500,0,1000,0,3053,1000,0,0,0
FUELHH,20200326,15,13917,0,1060,4452,1140,0,837,1,177,1500,0,1000,0,3052,1000,0,0,0
FUELHH,20200326,16,13915,0,1052,4455,1269,0,842,1,159,1500,0,1000,0,3052,1000,0,0,0
FUELHH,20200326,17,13815,0,1047,4451,1479,84,847,0,166,1500,0,1054,0,3052,1000,0,0,0
FUELHH,20200326,18,13783,0,1046,4455,1663,0,781,0,160,1500,0,1058,0,3051,1000,0,0,0
FUELHH,20200326,19,13468,0,1047,4449,1820,0,655,1,166,1500,0,1056,0,3050,1000,0,0,0
FUELHH,20200326,20,12928,0,1047,4452,1778,0,665,1,160,1500,0,1056,0,3050,1000,0,0,0
FUELHH,20200326,21,12491,0,1051,4454,1722,0,665,0,160,1500,0,1056,0,3043,1000,0,0,0
FUELHH,20200326,22,12089,0,1052,4454,1709,0,651,0,160,1500,0,1056,0,3024,1000,0,0,0
FUELHH,20200326,23,11861,0,1052,4455,1741,0,661,0,159,1500,0,1056,0,3008,1000,0,0,0
FUELHH,20200326,24,11639,0,1051,4454,1872,0,661,0,165,1500,0,1056,0,2960,1000,0,0,0
FUELHH,20200326,25,11939,0,1051,4450,1913,0,674,0,171,1500,0,1000,0,2999,1000,0,0,0
FUELHH,20200326,26,11733,0,1057,4457,2026,0,676,0,157,1500,0,1000,0,2998,1000,0,0,0
