HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20220912,1,9744,0,574,4772,8260,0,131,3,132,0,118,0,0,2014,0,0,0,0
FUELHH,20220912,2,9384,0,730,4774,8257,0,131,3,149,0,80,0,0,2018,0,0,0,0
FUELHH,20220912,3,9114,0,863,4779,8282,0,113,3,128,0,24,0,0,2016,0,0,0,0
FUELHH,20220912,4,8794,0,919,4783,8294,0,111,3,124,0,86,0,0,2016,0,0,0,0
FUELHH,20220912,5,8699,0,974,4783,8200,0,111,3,126,0,74,0,0,2013,0,0,0,0
FUELHH,20220912,6,8511,0,977,4781,8178,0,112,3,126,0,16,0,0,2006,0,0,0,0
FUELHH,20220912,7,8189,0,939,4783,8326,0,113,4,132,0,76,0,0,2003,0,0,0,0
FUELHH,20220912,8,8302,0,939,4784,8283,0,112,3,131,0,62,0,0,1931,0,0,0,0
FUELHH,20220912,9,8583,0,902,4785,8142,0,110,3,146,0,154,0,0,1872,0,0,0,0
FUELHH,20220912,10,8806,0,974,4785,7904,0,109,3,142,0,104,0,0,1942,0,0,0,0
FUELHH,20220912,11,9864,0,979,4783,7417,0,111,3,134,0,162,0,0,2039,0,0,0,0
FUELHH,20220912,12,11414,0,974,4786,6978,0,114,3,125,0,112,0,0,2031,0,0,0,0
FUELHH,20220912,13,12969,0,978,4781,6724,0,149,3,133,0,130,0,0,2036,0,0,0,0
FUELHH,20220912,14,14456,0,977,4777,6430,90,239,3,161,0,32,0,0,2034,0,0,0,0
FUELHH,20220912,15,14833,0,975,4776,5891,0,429,2,299,0,124,0,0,2029,0,0,0,0
FUELHH,20220912,16,15611,0,976,4770,5798,44,479,2,573,0,90,0,36,2026,0,0,0,0
FUELHH,20220912,17,15338,0,964,4766,5888,30,489,2,598,0,0,574,0,2010,0,0,0,0
FUELHH,20220912,18,15612,0,975,4769,5568,14,497,2,681,0,0,646,0,1993,0,0,0,0
FUELHH,20220912,19,15912,0,962,4770,5393,102,241,2,572,0,0,850,0,1987,620,0,0,0
FUELHH,20220912,20,15808,0,972,4770,5592,2,209,2,254,0,0,848,0,1994,666,0,0,0
FUELHH,20220912,21,15836,0,974,4770,5852,0,165,2,167,0,0,810,0,1974,482,0,0,0
FUELHH,20220912,22,15378,0,902,4770,5893,96,163,2,167,0,30,816,0,1966,482,0,0,0
FUELHH,20220912,23,14962,0,887,4780,6032,0,126,1,164,0,32,990,0,1968,756,0,0,0
FUELHH,20220912,24,14728,0,899,4780,6205,0,124,1,145,0,32,990,0,1967,760,0,0,0
FUELHH,20220912,25,15251,0,898,4759,6413,160,124,1,124,0,32,896,0,1965,756,0,0,0
FUELHH,20220912,26,15574,0,898,4738,6632,30,124,1,114,0,32,896,0,1948,756,0,0,0
FUELHH,20220912,27,16331,0,899,4735,6647,0,117,1,118,0,32,822,0,1951,392,0,0,0
FUELHH,20220912,28,16185,0,936,4736,6993,24,114,2,115,0,0,818,0,1951,386,0,0,0
FUELHH,20220912,29,15923,0,974,4738,7569,0,116,1,116,0,0,688,0,1934,422,0,0,0
