HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20210321,1,8942,0,0,4956,5425,54,257,0,113,1754,0,0,0,1383,878,0,872,0
FUELHH,20210321,2,9372,0,0,4951,5427,0,256,0,113,1756,0,0,0,1400,878,0,872,0
FUELHH,20210321,3,8901,0,0,4939,5664,0,228,0,113,1756,0,0,0,1403,854,0,872,0
FUELHH,20210321,4,8722,0,0,4829,5445,0,225,1,112,1756,0,0,0,1394,854,0,872,0
FUELHH,20210321,5,8507,0,0,4829,5499,0,209,1,125,1756,0,0,0,1459,792,0,872,0
FUELHH,20210321,6,8123,0,0,4828,5514,0,209,2,112,1756,0,0,0,1509,794,0,870,0
FUELHH,20210321,7,8132,0,0,4829,5626,0,206,2,112,1656,0,0,0,1453,796,0,826,0
FUELHH,20210321,8,7921,0,0,4826,5681,0,206,2,112,1656,0,0,0,1455,798,0,824,0
FUELHH,20210321,9,7873,0,0,4827,5673,0,206,2,112,1656,0,0,0,1454,802,0,824,0
FUELHH,20210321,10,7732,0,0,4827,5405,0,208,2,112,1656,0,0,0,1460,802,0,824,0
FUELHH,20210321,11,7762,0,0,4830,5258,0,225,2,112,1656,0,0,0,1425,828,0,826,0
FUELHH,20210321,12,7883,0,0,4832,5031,0,227,2,113,1656,0,0,0,1640,828,0,824,0
FUELHH,20210321,13,8231,0,0,4831,4915,0,320,2,112,1606,0,0,0,1687,804,0,800,0
FUELHH,20210321,14,8878,0,0,4830,4753,0,340,2,112,1606,0,0,0,1595,804,0,800,0
FUELHH,20210321,15,9172,0,0,4831,4759,0,307,2,114,1698,0,0,0,2091,854,0,846,0
FUELHH,20210321,16,9446,0,0,4832,4717,0,258,2,114,1704,0,0,0,2393,854,0,848,0
FUELHH,20210321,17,10583,0,0,4830,4646,0,293,2,117,1704,0,0,0,2413,852,0,848,0
FUELHH,20210321,18,11882,0,0,4831,4398,0,309,2,116,1706,0,0,0,2399,854,0,852,0
FUELHH,20210321,19,12485,0,0,4831,4418,0,448,2,115,1902,0,0,0,2410,950,0,940,0
FUELHH,20210321,20,13118,0,0,4828,4218,0,454,1,115,1904,0,0,0,2410,950,0,946,0
FUELHH,20210321,21,12992,0,0,4826,4141,0,549,2,115,2002,0,0,0,2397,1000,0,990,0
FUELHH,20210321,22,12854,0,0,4823,4286,0,558,2,115,2002,0,0,0,2400,1000,0,992,0
FUELHH,20210321,23,13015,0,0,4826,4229,0,543,2,116,2002,0,0,0,2358,1000,0,992,0
FUELHH,20210321,24,13551,0,0,4833,4068,0,541,1,116,2002,0,0,0,2342,1000,0,992,0
FUELHH,20210321,25,14267,0,0,4828,3847,0,525,0,123,2002,0,0,0,2399,868,0,992,0
FUELHH,20210321,26,14587,0,0,4831,3659,0,511,1,296,2002,0,0,0,2353,868,0,992,0
FUELHH,20210321,27,14727,0,0,4833,3868,0,465,1,152,2002,0,0,0,2307,1000,0,992,0
FUELHH,20210321,28,14718,0,0,4831,4013,0,462,0,123,2002,0,0,0,2189,1000,0,992,0
FUELHH,20210321,29,14946,0,0,4832,3972,0,394,0,123,2002,0,0,0,2146,1000,0,992,0
FUELHH,20210321,30,15250,0,0,4833,3855,0,394,0,123,2002,0,0,0,2115,1000,0,992,0
FUELHH,20210321,31,16207,0,0,4836,3530,0,395,0,123,2002,0,0,0,2252,1000,0,992,0
FUELHH,20210321,32,16932,0,49,4833,3503,0,431,0,124,2002,0,0,0,2361,1000,0,992,0
FUELHH,20210321,33,17965,0,194,4835,3410,0,643,0,132,2002,0,0,0,2372,1020,0,992,0
FUELHH,20210321,34,18963,0,322,4838,3363,0,665,26,319,2002,0,0,0,2336,1020,0,992,0
FUELHH,20210321,35,19788,0,434,4832,3053,800,779,28,333,2002,0,0,0,2395,1020,0,992,0
FUELHH,20210321,36,20010,0,491,4832,2992,1040,860,84,424,2002,0,0,0,2361,1020,0,992,0
FUELHH,20210321,37,20304,0,489,4830,2872,1046,836,117,449,2002,0,0,0,2395,1020,0,992,0
FUELHH,20210321,38,20522,0,489,4825,2677,1400,853,117,453,2002,0,0,0,2403,1020,0,992,0
FUELHH,20210321,39,20532,0,445,4829,2539,1380,905,117,450,2002,0,0,0,2409,1020,0,992,0
FUELHH,20210321,40,20158,0,383,4832,2450,1004,788,67,440,2002,0,0,0,2405,1020,0,992,0
FUELHH,20210321,41,19828,0,451,4829,2526,570,753,2,413,2000,0,0,0,2433,1020,0,992,0
FUELHH,20210321,42,19465,0,400,4829,2446,92,750,0,326,2000,0,0,0,2470,1020,0,992,0
FUELHH,20210321,43,18269,0,371,4832,2358,0,664,0,135,2002,0,0,0,2495,1000,0,992,0
FUELHH,20210321,44,17164,0,209,4830,2252,0,654,0,124,2002,0,0,0,2532,1000,0,992,0
FUELHH,20210321,45,15323,0,0,4831,2183,158,572,0,220,2002,0,0,0,2702,1000,0,992,0
FUELHH,20210321,46,13820,0,0,4835,2229,4,464,0,256,2002,0,0,0,2949,1000,0,992,0
FUELHH,20210321,47,12195,0,0,4831,2441,26,413,0,194,1902,0,0,0,3063,1000,0,992,0
FUELHH,20210321,48,11324,0,0,4835,2494,0,395,0,119,1900,0,0,0,3069,1000,0,990,0
FUELHH,20210322,1,11223,0,0,4834,2380,0,281,0,119,1902,0,0,0,3063,952,0,946,0
FUELHH,20210322,2,11304,0,0,4831,2211,0,272,0,118,1902,0,0,0,3073,952,0,944,0
FUELHH,20210322,3,10869,0,0,4832,2136,0,271,0,138,1904,0,0,0,3070,952,0,944,0
FUELHH,20210322,4,10637,0,0,4831,2197,0,269,0,191,1904,0,0,0,3075,952,0,942,0
FUELHH,20210322,5,10822,0,0,4829,2197,0,237,0,119,1806,0,0,0,3071,902,0,898,0
FUELHH,20210322,6,10772,0,0,4825,2260,0,237,0,119,1806,0,0,0,3078,902,0,898,0
FUELHH,20210322,7,10730,0,0,4829,2347,0,235,1,119,1806,0,0,0,3070,902,0,894,0
FUELHH,20210322,8,10481,0,0,4827,2329,0,235,0,120,1806,0,0,0,3075,900,0,890,0
FUELHH,20210322,9,10752,0,0,4830,2338,0,234,0,118,1804,0,0,0,3073,660,0,772,0
FUELHH,20210322,10,10791,0,0,4830,2354,0,234,0,118,1804,0,0,0,3081,658,0,766,0
FUELHH,20210322,11,11311,0,0,4836,2311,0,234,0,172,1238,38,0,0,3074,684,0,392,0
FUELHH,20210322,12,12006,0,14,4834,2426,0,346,29,221,1230,148,0,0,3075,684,0,386,0
FUELHH,20210322,13,12980,0,40,4836,2517,12,707,49,305,1434,136,0,0,3079,772,0,710,0
FUELHH,20210322,14,15076,0,64,4837,2573,112,746,49,351,1496,26,0,56,3075,774,0,712,0
FUELHH,20210322,15,18239,0,121,4838,2701,98,706,49,355,1302,0,0,8,3074,766,0,298,0
FUELHH,20210322,16,19543,0,239,4833,2624,170,628,7,299,1308,0,0,0,3077,766,0,298,0
FUELHH,20210322,17,19407,0,322,4836,2739,0,625,0,224,1892,0,0,0,3076,860,0,730,0
FUELHH,20210322,18,19562,0,313,4837,2693,0,554,0,200,1904,0,0,0,3060,862,0,750,0
FUELHH,20210322,19,19750,0,307,4835,2804,6,658,40,410,1556,0,0,0,3050,758,0,542,0
FUELHH,20210322,20,19367,0,318,4833,3134,0,707,47,433,1520,0,0,0,3059,756,0,522,0
FUELHH,20210322,21,19158,0,344,4841,3451,0,712,27,445,1308,0,0,0,3067,704,0,370,0
