HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20220316,1,11160,0,0,4865,6898,0,397,4,152,0,0,432,0,1679,122,0,0,1260
FUELHH,20220316,2,11644,0,0,4862,6404,0,397,4,153,0,0,468,0,1694,132,0,0,1260
FUELHH,20220316,3,11589,0,0,4940,6056,0,396,4,153,0,0,416,0,1693,42,0,0,1260
FUELHH,20220316,4,11327,0,0,4985,5741,0,397,4,154,0,0,402,0,1689,42,0,0,1260
FUELHH,20220316,5,11362,0,0,4986,5360,0,397,4,153,0,0,198,0,1688,0,0,0,1260
FUELHH,20220316,6,11514,0,0,4983,5258,0,396,4,152,0,0,198,0,1676,0,0,0,1260
FUELHH,20220316,7,11573,0,0,4935,5087,0,397,4,154,0,0,0,0,1716,0,0,0,1260
FUELHH,20220316,8,11729,0,0,4866,4809,0,397,4,152,0,0,0,0,1691,0,0,0,1260
FUELHH,20220316,9,12321,0,1,4869,4646,0,396,4,152,0,0,0,0,1733,0,0,0,1260
FUELHH,20220316,10,12343,0,148,4890,4481,0,396,4,150,0,0,0,0,1850,0,0,0,1260
FUELHH,20220316,11,13201,0,354,4983,4468,0,517,4,151,0,0,0,0,1793,0,0,0,1260
FUELHH,20220316,12,13878,0,527,5168,4303,0,523,4,152,0,0,0,0,1831,0,0,0,1260
FUELHH,20220316,13,16212,0,863,5253,4271,0,542,5,150,0,14,0,0,2083,0,0,0,1260
FUELHH,20220316,14,18184,0,1099,5305,4079,56,560,5,191,0,0,0,0,2196,0,0,0,1260
FUELHH,20220316,15,18438,0,1091,5352,3971,0,581,4,164,0,0,506,0,2162,314,0,0,1260
FUELHH,20220316,16,19617,0,1098,5388,3804,14,585,4,173,0,0,562,0,2293,368,0,0,1260
FUELHH,20220316,17,19641,0,1244,5431,3737,134,586,3,161,0,0,1004,0,2288,822,0,288,1260
FUELHH,20220316,18,19806,0,1451,5474,3778,10,593,3,163,0,0,1002,0,2292,832,0,308,1260
FUELHH,20220316,19,20176,0,1475,5519,3618,322,582,4,192,0,0,1002,0,2292,744,0,956,1260
FUELHH,20220316,20,20384,0,1474,5547,3694,16,581,3,201,0,0,1002,0,2292,744,0,992,1260
FUELHH,20220316,21,20408,0,1471,5550,3577,410,583,4,162,0,0,1004,0,2290,708,0,712,1260
FUELHH,20220316,22,20368,0,1469,5552,3457,492,575,4,183,0,0,1004,0,2288,702,0,702,1260
FUELHH,20220316,23,20501,0,1472,5552,3559,810,594,4,172,0,0,1004,0,2291,316,0,780,1260
FUELHH,20220316,24,20525,0,1471,5552,3656,360,564,4,172,0,0,1002,0,2287,310,0,786,1260
FUELHH,20220316,25,20634,0,1467,5556,3960,202,563,4,188,0,0,1004,0,2268,230,0,820,1260
FUELHH,20220316,26,20622,0,1463,5564,4112,136,564,4,209,0,0,1002,0,2267,236,0,804,1260
FUELHH,20220316,27,20508,0,1470,5564,4166,442,545,4,172,0,0,1004,0,2266,576,0,438,1260
FUELHH,20220316,28,20566,0,1475,5576,4179,240,555,3,167,0,0,1002,0,2265,582,0,396,1260
FUELHH,20220316,29,20435,0,1475,5576,4567,110,555,4,149,0,0,1002,0,2256,514,0,0,1260
FUELHH,20220316,30,20272,0,1476,5540,4922,16,557,3,153,0,0,1004,0,2255,518,0,0,1260
FUELHH,20220316,31,20564,0,1472,5458,4930,162,556,3,161,0,0,1002,0,2257,788,0,0,1260
FUELHH,20220316,32,20745,0,1470,5410,5029,44,554,3,155,0,14,1002,0,2258,790,0,0,1260
FUELHH,20220316,33,20790,0,1466,5403,5164,182,672,3,197,0,0,986,0,2261,654,0,0,1260
FUELHH,20220316,34,20831,0,1467,5411,5220,854,688,3,197,0,22,988,0,2260,654,0,0,1260
FUELHH,20220316,35,20724,0,1284,5474,5601,1402,833,3,265,0,0,1002,0,2260,704,0,0,1260
FUELHH,20220316,36,20604,0,973,5571,6011,1438,832,3,479,0,22,1002,0,2280,704,0,0,1260
FUELHH,20220316,37,20153,0,969,5600,5907,2024,833,33,578,0,0,1004,0,2294,730,0,0,1260
FUELHH,20220316,38,20788,0,970,5609,5522,1916,836,9,442,0,0,1002,0,2295,734,0,0,1260
FUELHH,20220316,39,20863,0,1102,5609,5334,954,839,4,312,0,0,1004,0,2260,1016,0,0,1260
FUELHH,20220316,40,19846,0,1090,5607,5541,528,835,3,243,0,0,1004,0,2189,1018,0,0,1260
FUELHH,20220316,41,19432,0,1017,5607,6064,54,769,3,206,0,0,1002,0,2147,930,0,0,1260
FUELHH,20220316,42,17216,0,855,5606,6879,0,616,3,205,0,0,1000,0,2097,930,0,0,1260
FUELHH,20220316,43,14759,0,858,5610,7215,366,516,3,179,0,0,938,0,2106,826,0,0,1260
FUELHH,20220316,44,13401,0,668,5615,7207,82,511,3,151,0,0,938,0,2087,828,0,0,1260
FUELHH,20220316,45,12037,0,321,5612,7251,86,473,3,156,0,0,1002,0,1970,998,0,0,1260
FUELHH,20220316,46,10592,0,7,5613,7295,0,451,3,155,0,0,1002,0,1835,1000,0,0,1270
FUELHH,20220316,47,7880,0,0,5634,7359,0,449,3,151,0,0,1002,0,1629,1000,0,282,1388
FUELHH,20220316,48,6466,0,0,5658,7505,0,442,3,150,0,0,1004,0,1562,1000,0,366,1400
FUELHH,20220317,1,6107,0,0,5660,7839,0,331,3,149,0,0,1004,0,1694,1000,0,404,1400
FUELHH,20220317,2,6300,0,0,5660,8007,0,327,2,150,0,92,1002,0,1671,1000,0,406,1400
FUELHH,20220317,3,6320,0,0,5668,7985,0,325,3,149,0,248,1002,0,1552,1000,0,382,1400
FUELHH,20220317,4,5941,0,0,5674,8024,0,326,3,150,0,372,1002,0,1555,1000,0,386,1400
FUELHH,20220317,5,5832,0,0,5712,8049,0,325,3,152,0,402,1004,0,1586,1000,0,508,1400
FUELHH,20220317,6,5862,0,0,5739,7718,0,325,2,160,0,398,1004,0,1638,1000,0,526,1388
FUELHH,20220317,7,5590,0,0,5753,7772,0,323,2,150,0,366,1004,0,1679,1000,0,808,1270
